APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Longitude,Latitude,Property on Map,Zip Codes
2293009010,1/8/2019,Single Family,16565 W CALNEVA DR,LOS ANGELES,CA,91436,5,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.49482,34.13075,POINT (-118.49482 34.13075),19737
2619028004,1/4/2019,Single Family,13708 W FILMORE ST,LOS ANGELES,CA,91331,7,Caliber Home Loans,Kandyce Hughes,214-874-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.43131,34.2645,POINT (-118.43131 34.2645),18907
2504022097,1/28/2019,Single Family,14039 W ASTORIA ST,LOS ANGELES,CA,91342,7,Federal Home Loan Mortgage Corp,Freddie Mac,972-395-4110,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.43926,34.31144,POINT (-118.43926000000002 34.31144),18912
2047008028,2/19/2019,Single Family,5352 N ORRVILLE AVE,LOS ANGELES,CA,91367,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Asset Foreclosure Services,Asset Services,22837   Ventura blvd  Woodland Hills CA 91364,877-338-3791,-118.64694,34.16789,POINT (-118.64694000000001 34.16789),19347
2221015004,1/1/2019,Single Family,15045 W WYANDOTTE ST,VAN NUYS,CA,91405,6,Deutsche Bank National Trust  co select portfolio servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.46109,34.20312,POINT (-118.46109 34.20312),19733
2608028004,1/9/2019,Single Family,12652 N NEON WAY,LOS ANGELES,CA,91344,12,"Cenlar FSB,",Tina Santos,866-563-1100,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.51693,34.30107,POINT (-118.51693 34.30107),19329
2258026059,1/1/2019,Single Family,5229 N BALBOA BLVD,ENCINO,CA,91356,5,Deutsche Bank National Trust Company c/o Select Portfolio Servicing,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.50128,34.16615,POINT (-118.50128000000001 34.16615),4286
2246006023,3/11/2019,Single Family,5940 N CANTALOUPE AVE,VAN NUYS,CA,91401,2,US BANK NA co SELECT PORTFOLIO SERVICING,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.43439,34.17876,POINT (-118.43439 34.17876),19729
2532006004,1/1/2019,Single Family,12555 W VAN NUYS BLVD,LOS ANGELES,CA,91331,7,US Bank C/O Select Portfolio Servicing,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.40678,34.27755,POINT (-118.40678 34.27755),18907
2570017002,1/8/2019,Single Family,9975 N FRANCE AVE,LOS ANGELES,CA,91042,7,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.27859,34.24924,POINT (-118.27859 34.24924),3222
2146043052,1/9/2019,Single Family,21400 W BURBANK BLVD,WOODLAND HILLS,CA,91367,3,M&T Bank,Eric Moore,877-338-3791,Safeguard,Ryan Sabo,7887   Safeguard CIR Safeg Valley View OH 44125,800-852-8306,-118.59966,34.17312,POINT (-118.59966 34.17312),19347
2020009031,1/12/2019,Single Family,23741 W BURTON ST,LOS ANGELES,CA,93063,12,Statebridge Company LLC,Frank Robbins,303-962-6753,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.64452,34.21866,POINT (-118.64452000000001 34.21866),4279
2332015015,1/30/2019,Single Family,6219 N BABCOCK AVE,LOS ANGELES,CA,91606,2,Mr. Cooper,Paula Acosta,800-468-1743,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,-118.40645,34.18362,POINT (-118.40644999999999 34.18362),8889
2602019048,1/4/2019,Single Family,12719 N DARLA AVE,LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.50397,34.30192,POINT (-118.50397000000001 34.30192),19329
2332004001,1/23/2019,Single Family,6203 N GOODLAND AVE,LOS ANGELES,CA,91606,2,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.41212,34.1833,POINT (-118.41212 34.1833),8889
2106012103,1/17/2019,Non-Residential,07711 CALLE MARIA,LOS ANGELES,CA,91306,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.562833,34.21149,POINT (-118.56283300000001 34.21149),4282
2566004027,1/4/2019,Single Family,10707 N SAMOA AVE,LOS ANGELES,CA,91042,7,Bayview Loan Servicing,Miles Preservation LLC,951-808-3346,Miles Preservation LLC,Miles Preservation,27226   Via Industria   Temecula CA 92590,951-808-3346,-118.28658,34.263,POINT (-118.28658000000001 34.263),3222
2620026009,1/21/2019,Single Family,10537 N ILEX AVE,LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.41889,34.26137,POINT (-118.41889 34.26137),18907
2258003010,1/2/2019,Single Family,5415 N AMESTOY AVE,LOS ANGELES,CA,91316,5,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.50559,34.16949,POINT (-118.50559 34.16949),4286
2605002066,1/7/2019,Single Family,15782 W MIDWOOD DR,LOS ANGELES,CA,91344,12,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.47372,34.27969,POINT (-118.47372000000001 34.27969),19329
2631026015,1/28/2019,Single Family,11826 W SNELLING ST,LOS ANGELES,CA,91352,6,BSI Financial,Lee Sitterley,949-679-6838,BSI Financial,registrations dept,5716   Corsa AVE  Westlake Village CA 91362,814-827-4661,-118.3911,34.23248,POINT (-118.3911 34.23248),19335
2128004045,1/9/2019,Single Family,6429 N WILBUR AVE,LOS ANGELES,CA,91335,3,M&T Bank,Eric Moore,877-338-3791,MSI,Property Preservation,500   Grapeview HWY  Hurst TX 76054,800-346-2432,-118.54497,34.18748,POINT (-118.54497000000002 34.18748),18909
2274003005,1/29/2019,Single Family,3952 N BEVERLY GLEN BLVD,LOS ANGELES,CA,91423,4,BANC OF CALIFORNIA NATIONAL ASSOCIATION,RICH FIKE,847-550-7497,Los Angeles County Property Preservation,Eddie Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.44787,34.14258,POINT (-118.44786999999998 34.14258),19736
2509013104,1/7/2019,Single Family,13825  BEAVER ST,SYLMAR,CA,91342,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,801-461-8200,-118.43439,34.30692,POINT (-118.43439 34.30692),18912
2309011012,3/12/2019,Single Family,8162 N LAURELGROVE AVE,LOS ANGELES,CA,91605,2,Champion Mortgage,Tina Simmons,972-894-9993,Red A Ranch,Robert Buchanan,132  N Pine ST A San Gabriel CA 91775,626-287-4431,-118.40072,34.21955,POINT (-118.40072 34.21955),8888
2106033038,1/16/2019,Single Family,19800 W LULL ST,LOS ANGELES,CA,91306,3,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.5645,34.20908,POINT (-118.56449999999998 34.20908000000001),4282
2565004058,3/6/2019,Single Family,10361 N FAIRGROVE AVE,LOS ANGELES,CA,91042,7,Flagstar BANK,Eric Moore,877-338-3791,MCS-Bron,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,813-387-8306,-118.28325,34.25769,POINT (-118.28325 34.25769),3222
2274018002,2/19/2019,Single Family,14242 W MILLBROOK DR,LOS ANGELES,CA,91423,4,Mr. Cooper,Paula Acosta,800-468-1743,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,-118.44353,34.14471,POINT (-118.44353 34.14471),19736
2264014008,2/8/2019,Single Family,4736 N NORWICH AVE,LOS ANGELES,CA,91403,4,U.S. Bank/RMAC/2016-CTT,Rushmore Loan Management,310-777-6375,"The Harvey Group, Inc.",Joyce Essex Harvey,301  N Canon DR E Beverly HIlls CA 90210,310-777-6375,-118.46054,34.15668,POINT (-118.46054000000001 34.15668),19732
2512009028,1/28/2019,Single Family,13206 W LEACH ST,LOS ANGELES,CA,91342,7,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.42068,34.30935,POINT (-118.42068 34.30935),18912
2627026010,1/1/2019,Single Family,8701 N ROSLYNDALE AVE,LOS ANGELES,CA,91331,6,U.S. Bank N.A co select portfolio servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.42145,34.22781,POINT (-118.42145 34.22781),18907
2605018027,1/8/2019,Single Family,11659 N SWINTON AVE,LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.48561,34.28231,POINT (-118.48561000000001 34.28231),19329
2102009026,1/17/2019,Single Family,8154 N WYNNE AVE,LOS ANGELES,CA,91335,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.52992,34.21903,POINT (-118.52991999999999 34.21903),18909
2265009010,2/1/2019,Single Family,4456 N VESPER AVE,LOS ANGELES,CA,91403,4,"Dovenmuehle Mortgage, Inc",Victor Escobar,847-550-7300,REMAX,Carol Anderson,27720   Dickason Dr  Valencia Ca 91355,661-406-7568,-118.45078,34.15299,POINT (-118.45078 34.15299),19732
2210016020,1/3/2019,Single Family,8054 N NATICK AVE,LOS ANGELES,CA,91402,6,Fay Servicing,Eric Moore,877-338-3791,MCS-Bron,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,813-387-8306,-118.45429,34.21769,POINT (-118.45429 34.21769),19730
2559009023,1/3/2019,Single Family,10344 N LEOLANG AVE,LOS ANGELES,CA,91040,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,801-461-8200,-118.30583,34.25738,POINT (-118.30583 34.25738),3221
2045025033,2/1/2019,Single Family,23755 W BURBANK BLVD,WOODLAND HILLS,CA,99999,3,East West Bank,JEFF PLACE,626-986-2315,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.64474,34.17232,POINT (-118.64473999999998 34.17232),19347
2622014017,1/7/2019,Single Family,13277 W SUNBURST ST,LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.42256,34.24603,POINT (-118.42256 34.24603),18907
2347026050,1/3/2019,Single Family,5224 N CORTEEN PL,NORTH HOLLYWOOD,CA,91607,2,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,MCS-Bron,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,813-387-8306,-118.40182,34.16598,POINT (-118.40182000000001 34.16598),8890
2229005021,1/8/2019,Single Family,17432 W HART ST,LOS ANGELES,CA,91406,6,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.51317,34.19739,POINT (-118.51317 34.19739),19734
2168021039,1/28/2019,Vacant Residential,5211 N DARRO ROAD,LOS ANGELES,CA,91364,3,no one,mark stephenson,818-694-8951,1960,mark stephenson,22312   napa ST  west hills CA 91304,818-694-8951,-118.59999,34.16371,POINT (-118.59999000000002 34.16371),19346
2503010029,1/30/2019,Single Family,13801 N ELDRIDGE AVE,LOS ANGELES,CA,91342,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.43104,34.32267,POINT (-118.43104 34.32267),18912
2601043015,1/9/2019,Single Family,12809 N NEON WAY,LOS ANGELES,CA,91344,12,M&T Bank,Eric Moore,877-338-3791,Safeguard,Ryan Sabo,7887   Safeguard CIR Safeg Valley View OH 44125,800-852-8306,-118.51752,34.30283,POINT (-118.51751999999999 34.30283),19329
2316002030,1/11/2019,Single Family,11622 W KESWICK ST,LOS ANGELES,CA,91605,6,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.38523,34.21011,POINT (-118.38523 34.21011),8888
2669018022,2/26/2019,Single Family,10028 N GAYNOR AVE,LOS ANGELES,CA,91343,12,LAKEVIEW LOAN SERVICING,Cassie Justice,757-955-8014,Bron,Jessica Hamlet,41951   Remington AVE 150 Temecula CA 92590,951-291-3285,-118.48066,34.25286,POINT (-118.48066 34.25286),18914
2287008019,1/1/2019,Single Family,3615 N HAYVENHURST AVE,LOS ANGELES,CA,91436,5,US Bank NA C/O Select Portfolio Services,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.49745,34.13668,POINT (-118.49745 34.13668),19737
2644021018,3/7/2019,Single Family,14301 W PIERCE ST,LOS ANGELES,CA,91331,6,US Bank NA as Trustee for LSF9 Master Participation Trust,Tannis Stoops,404-655-9334,WRI Property Management,Tannis Stoops,14726   Ramona AVE  Chino CA 91710,909-529-3707,-118.44457,34.24462,POINT (-118.44456999999998 34.24462),18907
2582033034,1/22/2019,Single Family,14001 N SADDLE RIDGE RD,LOS ANGELES,CA,91342,7,"SETERUS, INC",SETERUS INC,877-272-2149,SO CAL INSPECTORS VPR,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241,760-591-9244,-118.48089,34.32558,POINT (-118.48089000000002 34.32558),18912
2176028022,2/21/2019,Single Family,4935 N BREWSTER DR,LOS ANGELES,CA,91356,3,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.54408,34.16073,POINT (-118.54408000000001 34.16073000000001),19339
2116003018,1/9/2019,Single Family,7363 N BOTHWELL RD,LOS ANGELES,CA,91335,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.56103,34.20461,POINT (-118.56103 34.20461),18909
2010007006,1/7/2019,Single Family,8754 N FARRALONE AVE,LOS ANGELES,CA,93063,12,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.61035,34.23016,POINT (-118.61035000000001 34.23016),4279
2308021017,1/4/2019,Single Family,8113 N RHODES AVE,LOS ANGELES,CA,91605,2,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.40321,34.21813,POINT (-118.40321000000002 34.21813),8888
2322009029,2/1/2019,Single Family,6635 N AGNES AVE,LOS ANGELES,CA,91606,2,U.S. BANK NATIONAL ASSOCIATION,JOYCE ESSEX HARVEY,310-777-6375,A Team Realty Inc.,Diana Alon,22020   CLARENDON ST 200 WOODLAND HILLS CA 91367,818-621-5020,-118.39552,34.19136,POINT (-118.39552 34.19136),8889
2619008007,1/23/2019,Single Family,13816 W DAVENTRY ST,LOS ANGELES,CA,91331,7,"HomeBridge Financial Services, Inc.",Russell Allen,678-385-1616,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.43307,34.26679,POINT (-118.43307000000001 34.26679),18907
2130031021,1/25/2019,Single Family,19543 W HART ST,LOS ANGELES,CA,91335,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,-118.55936,34.19756,POINT (-118.55936 34.19756),18909
2329002009,2/12/2019,Multi-Family,6552 N WOODMAN AVE,VAN NUYS,CA,91401,2,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.43105,34.18978,POINT (-118.43104999999998 34.18978),19729
2243015007,1/18/2019,Single Family,5826 N LEMONA AVE,VAN NUYS,CA,91411,4,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.45946,34.17661,POINT (-118.45946 34.17661),19735
2565001057,1/2/2019,Single Family,10449 N GLORY AVE,LOS ANGELES,CA,91042,7,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,SAFEGUARD PROPERTES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.28105,34.25888,POINT (-118.28105000000001 34.25888),3222
2420019031,2/28/2019,Single Family,10133 W SARAH ST,LOS ANGELES,CA,91602,4,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.35111,34.15409,POINT (-118.35111 34.15409),8489
2254004025,3/25/2019,Single Family,5900 N SHOSHONE AVE,LOS ANGELES,CA,91316,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.51649,34.17757,POINT (-118.51648999999999 34.17757),4286
2027043022,2/28/2019,Single Family,7301 N RUTHERFORD HILL DR,LOS ANGELES,CA,91307,12,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.65129,34.20365,POINT (-118.65129000000002 34.20365),4283
2662010018,1/17/2019,Single Family,11239 N BLUCHER AVE,LOS ANGELES,CA,91344,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.47228,34.27487,POINT (-118.47228 34.27487),19329
2118024009,2/13/2019,Single Family,7276 N WILBUR AVE,LOS ANGELES,CA,91335,3,Cenlar FSB,Athena Santos,609-883-3900,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.54461,34.20301,POINT (-118.54461000000002 34.20301),18909
2649026025,3/5/2019,Single Family,15028 W BLACKHAWK ST,LOS ANGELES,CA,91345,7,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS-Bron,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,813-387-8306,-118.45969,34.25804,POINT (-118.45969000000001 34.25804),19330
2582019036,1/1/2019,Single Family,13437 W LOCHRIN LANE,LOS ANGELES,CA,91342,7,US-BANK National Association,Jessica Vanella,612-973-2749,Advantage Conveyance,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.42493,34.32848,POINT (-118.42493000000002 34.32848),18912
2290007029,1/18/2019,Single Family,4947 N ENCINO AVE,LOS ANGELES,CA,91316,5,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.51449,34.16054,POINT (-118.51449 34.16054),4286
2667002005,1/17/2019,Single Family,16058 W SAN FERNANDO MISSION BLVD,LOS ANGELES,CA,91344,12,Celink,Cory Daggett,866-654-0020,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.48229,34.27176,POINT (-118.48229 34.27176),19329
2250022010,1/1/2019,Single Family,15165   MAGNOLIA BLVD,LOS ANGELES,CA,91403,4,US Bank NA C/O Select Portfolio Services,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.46287,34.16506,POINT (-118.46286999999998 34.16506),19732
2106017013,1/15/2019,Single Family,8132 N OAKDALE AVE,LOS ANGELES,CA,91306,3,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,M&M Mortgage Co,Deborah Prado,12901  SW 132 AVE  Miami FL 33186,800-336-4890,-118.56652,34.21759,POINT (-118.56652000000001 34.21759),4282
2321023001,1/17/2019,Multi-Family,11936 W DEHOUGNE ST,NORTH HOLLYWOOD,CA,91605,2,"Metro California, LLC",Robert Keilch,949-644-6000,"Metro California, LLC",Robert Keilch,227   20th ST  Newport Beach CA 92663,949-644-6000,-118.39364,34.19572,POINT (-118.39364 34.19572),8888
2106011093,1/28/2019,Non-Residential,19852 STAGG ST,LOS ANGELES,CA,91306,3,BSI Financial,Lee Sitterley,949-679-6838,BSI Financial,registrations dept,5716   Corsa AVE  Westlake Village CA 91362,814-827-4661,-118.5665819,34.2106772,POINT (-118.5665819 34.2106772),4282
2047011026,1/17/2019,Single Family,23908 W BERDON ST,LOS ANGELES,CA,91367,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.64831,34.16907,POINT (-118.64831000000001 34.16907),19347
2190003026,1/3/2019,Single Family,4234 N CANOGA DR,LOS ANGELES,CA,91364,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"A2Z HOMES, INC.",Travis Azevedo,8   Portalon CT  Ladera Ranch CA 92694,949-734-9606,-118.59851,34.14606,POINT (-118.59851000000002 34.14606),19346
2644022005,2/27/2019,Single Family,9707 N NAGLE AVE,LOS ANGELES,CA,91331,6,"Homeowners First, LLC",Aaron Melamed,805-895-5037,"Homeowners First, LLC",Aaron Melamed,3992   Maricopa DR  Santa Barbara CA 93110,805-895-5037,-118.44353,34.24635,POINT (-118.44353 34.24635),18907
2171009050,1/18/2019,Single Family,4549 N DON PIO DR,LOS ANGELES,CA,91364,3,SELECT PORTFOLIO SERVICING,STEVE BEAN,801-313-2151,Safeguard Properties,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-383-2097,-118.60272,34.15103,POINT (-118.60272000000002 34.15103),19346
