APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Property on Map,Zip Codes
2126017001,8/21/2018,Single Family,18736 W HART ST,LOS ANGELES,CA,91335,3,U.S. Bank N.A. C/O Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   Whilshire BLVD 1109 Los Angeles CA 90010,213-804-7437,"18736 W HART ST
LOS ANGELES, CA 91335
(34.197638, -118.541735)",18909
2572039019,1/11/2018,Single Family,6841 W NORTHFORD DR,LOS ANGELES,CA,91042,7,Mr. Cooper,Paula Acosta,800-468-1743,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728,800-468-1743,"6841 W NORTHFORD DR
LOS ANGELES, CA 91042
(34.240724, -118.28124)",3222
5019024025,1/16/2018,Multi-Family,715 1/2 W 41ST ST,LOS ANGELES,CA,90037,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"715 1/2 W 41ST ST
LOS ANGELES, CA 90037
(34.009628, -118.286385)",23668
2163007008,1/31/2018,Single Family,5117 N TAMPA AVE,LOS ANGELES,CA,91356,3,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"5117 N TAMPA AVE
LOS ANGELES, CA 91356
(34.164274, -118.554012)",19339
2174014012,1/31/2018,Single Family,4756 N VISTA DE ORO AVE,LOS ANGELES,CA,91364,3,Gerald Feldman,Gerald Feldman,310-203-5430,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"4756 N VISTA DE ORO AVE
LOS ANGELES, CA 91364
(34.156383, -118.581774)",19346
2322017017,1/11/2018,Single Family,6458 N RADFORD AVE,LOS ANGELES,CA,91606,2,Nationstar Mortgage,Code Violations,888-456-0714,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"6458 N RADFORD AVE
LOS ANGELES, CA 91606
(34.188436, -118.392142)",8889
2755007020,1/2/2018,Single Family,9624 N WHITE OAK AVE,LOS ANGELES,CA,91325,12,M&T Bank,Grace Wesson,877-338-3791,Safeguard,Ryan Sabo,7887   Safeguard CIR Safeg Valley View OH 44125,800-852-8306,"9624 N WHITE OAK AVE
LOS ANGELES, CA 91325
(34.245628, -118.519904)",18514
5062008010,9/7/2018,Single Family,2148 S REDONDO BLVD,LOS ANGELES,CA,90016,10,Nationstar Mortgage,Code Violations,888-456-0714,AFS c/o PRIORITY 1 PROPERTY PRESERVATION INC - SOUTH,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078,800-468-1743,"2148 S REDONDO BLVD
LOS ANGELES, CA 90016
(34.038004, -118.354087)",23077
2153034011,6/14/2018,Single Family,19302 W OXNARD ST,LOS ANGELES,CA,91356,3,Val-Chris Investment,Chris Boulter,949-252-8020,Kyle Mathews California Realty,Kyle Mathews,5508   Denny AVE  North Hollywood CA 91601,818-470-2435,"19302 W OXNARD ST
LOS ANGELES, CA 91356
(34.179301, -118.553889)",19339
6066015081,1/11/2018,Single Family,2270 E 103RD ST,LOS ANGELES,CA,90002,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"2270 E 103RD ST
LOS ANGELES, CA 90002
(33.943102, -118.23095)",22351
5029022016,8/21/2018,Single Family,4247 S CLOVERDALE AVE,LOS ANGELES,CA,90008,10,US Bank National Assn,Sebastian Stofenmacher,818-464-5113,"Edgestone Real Estate, Inc.",Sebastian stofenmacher,4344   fountain AVE G Los Angeles CA 90029,818-464-5113,"4247 S CLOVERDALE AVE
LOS ANGELES, CA 90008
(34.009894, -118.366146)",22725
6037025056,7/26/2018,Single Family,8769 S HARVARD BLVD,LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"8769 S HARVARD BLVD
LOS ANGELES, CA 90047
(33.956917, -118.306831)",23678
2337027009,1/22/2018,Multi-Family,5624 N CASE AVE,LOS ANGELES,CA,91601,2,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"5624 N CASE AVE
LOS ANGELES, CA 91601
(34.172903, -118.371942)",8488
2104016046,5/14/2018,Single Family,7555 N DONNA AVE,LOS ANGELES,CA,91335,3,"Dovenmuehle Mortgage, Inc.",Eric Barber,866-397-5370,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"7555 N DONNA AVE
LOS ANGELES, CA 91335
(34.207982, -118.548366)",18909
2046011001,1/15/2018,Single Family,24349 W BURBANK BLVD,LOS ANGELES,CA,91367,3,Mr. Cooper,Paula Acosta,800-468-1743,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,909-289-1453,"24349 W BURBANK BLVD
LOS ANGELES, CA 91367
(34.170438, -118.656061)",19347
4009005005,1/15/2018,Single Family,2922 W 73RD ST,LOS ANGELES,CA,90043,8,Rushmore Loan Management Services,Enrique Orozco,800-468-1743,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"2922 W 73RD ST
LOS ANGELES, CA 90043
(33.973668, -118.325124)",23674
5684017006,1/2/2018,Single Family,4227 W YOSEMITE WAY,LOS ANGELES,CA,90065,14,Anchor Loans,Dannielle Gates,818-836-1485,Anchor Loans,Dannielle Gates,5230   Las Virgenes ROAD 105 Calabasas CA 91302,818-304-8767,"4227 W YOSEMITE WAY
LOS ANGELES, CA 90065
(34.128363, -118.227324)",24030
2124017106,1/16/2018,Single Family,18227 W DOMINO ST,LOS ANGELES,CA,91335,3,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,"18227 W DOMINO ST
LOS ANGELES, CA 91335
(34.184547, -118.53038)",18909
5052028036,1/24/2018,Single Family,2108 W 28TH ST,LOS ANGELES,CA,90018,10,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"2108 W 28TH ST
LOS ANGELES, CA 90018
(34.029939, -118.312405)",23079
5525026031,1/9/2018,Single Family,7220 W ROSEWOOD AVE,LOS ANGELES,CA,90036,5,Nationstar Mortgage,Code Violations,888-456-0714,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"7220 W ROSEWOOD AVE
LOS ANGELES, CA 90036
(34.080254, -118.347062)",23667
2228007014,2/26/2018,Single Family,7237 N ANATOLA AVE,LOS ANGELES,CA,91406,6,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,"7237 N ANATOLA AVE
LOS ANGELES, CA 91406
(34.20242, -118.514964)",19734
4384007017,4/18/2018,Single Family,9701 W OAK PASS ROAD,LOS ANGELES,CA,90210,5,JP Morgan Chase NA,Amy Lott,888-310-1506,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"9701 W OAK PASS ROAD
LOS ANGELES, CA 90210
(34.116811, -118.428764)",24346
2360024018,3/15/2018,Single Family,4653 N MARY ELLEN AVE,LOS ANGELES,CA,91423,4,Nationstar Mortgage LLC,Code Compliance,888-480-2432,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"4653 N MARY ELLEN AVE
LOS ANGELES, CA 91423
(34.154945, -118.419223)",19736
4377026008,3/23/2018,Single Family,2089 N STRADELLA RD,LOS ANGELES,CA,90077,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"2089 N STRADELLA RD
LOS ANGELES, CA 90077
(34.108917, -118.461798)",24037
2076006031,1/5/2018,Single Family,22412 W SENTAR ROAD,LOS ANGELES,CA,91364,3,Helene Muddiman,Helene Muddiman,310-526-7201,Helene Muddiman,Helene Muddiman,16659   Addison  St Encino CA 91436,310-430-8570,"22412 W SENTAR ROAD
LOS ANGELES, CA 91364
(34.158263, -118.615367)",19346
2695019038,7/3/2018,Single Family,17109 W MINNEHAHA ST,LOS ANGELES,CA,91344,12,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,"17109 W MINNEHAHA ST
LOS ANGELES, CA 91344
(34.260231, -118.505462)",19329
2552024041,8/7/2018,Single Family,7703 W WENTWORTH ST,LOS ANGELES,CA,91042,7,"Nationstar Mortgage, dba Mr. Cooper",Jaime Burgess,888-456-0714,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"7703 W WENTWORTH ST
LOS ANGELES, CA 91042
(34.2669, -118.3004)",3222
2632020022,1/16/2018,Single Family,8607 N TELFAIR AVE,LOS ANGELES,CA,91352,6,"Trinity Financial Services, LLC",Don Madden III,855-818-6806,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,"8607 N TELFAIR AVE
LOS ANGELES, CA 91352
(34.225819, -118.385565)",19335
2785011055,1/1/2018,Single Family,8538 N WILBUR AVE,LOS ANGELES,CA,91324,12,"U.S. Bank N.A., c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"8538 N WILBUR AVE
LOS ANGELES, CA 91324
(34.225864, -118.544834)",18513
2347019003,1/29/2018,Multi-Family,5222 N VANTAGE AVE,VALLEY VILLAGE,CA,91607,2,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"5222 N VANTAGE AVE
VALLEY VILLAGE, CA 91607
(34.165602, -118.398171)",8890
5001024016,7/13/2018,Multi-Family,618 W 54TH ST,L.A.,CA,90037,9,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"618 W 54TH ST
L.A., CA 90037
(33.993263, -118.2848)",23668
4286011002,3/22/2018,Multi-Family,340 E BROOKS AVE,VENICE,CA,90291,11,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"340 E BROOKS AVE
VENICE, CA 90291
(33.993675, -118.472054)",25073
4317002026,4/5/2018,Multi-Family,1815 S PANDORA AVE,LOS ANGELES,CA,90025,5,"JPMorgan Chase Bank, N.A.",Gary Norris,209-460-2080,Jonathan Andron,Jonathan Andron,9663   SANTA MONICA BLVD  BEVERLY HILLS CA 90210,310-849-8383,"1815 S PANDORA AVE
LOS ANGELES, CA 90025
(34.056198, -118.424348)",23443
2274022027,1/5/2018,Single Family,3350 N COY DR,LOS ANGELES,CA,91423,4,Us Bank National Association,Diana Alon,818-770-3663,Carrington Home Solutions,Carrington Home Solutions,3350   Coy DR  Sherman Oaks CA 91423,949-517-6733,"3350 N COY DR
LOS ANGELES, CA 91423
(34.132096, -118.445268)",19736
2028034011,6/21/2018,Single Family,24201 W HIGHLANDER ROAD,LOS ANGELES,CA,91307,12,"CALIBER HOME LOANS, INC.",KANDYCE HUGHES,214-874-4174,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"24201 W HIGHLANDER ROAD
LOS ANGELES, CA 91307
(34.196449, -118.652007)",4283
2212011008,4/12/2018,Single Family,8149 N TYRONE AVE,LOS ANGELES,CA,91402,6,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"8149 N TYRONE AVE
LOS ANGELES, CA 91402
(34.219442, -118.444019)",19730
5029015018,9/21/2018,Single Family,5714 W BRUSHTON ST,LOS ANGELES,CA,90008,10,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"5714 W BRUSHTON ST
LOS ANGELES, CA 90008
(34.018326, -118.370171)",22725
2644025106,1/29/2018,Single Family,9625 N SYLMAR AVE,LOS ANGELES,CA,91402,6,"O.K.,LLC",Oleg Khersonsky,818-322-0587,"O.K.,LLC",Oleg Khersonsky,17337   VENTURA BLVD 318 ENCINO CA 91316,818-322-0587,"9625 N SYLMAR AVE
LOS ANGELES, CA 91402
(34.244843, -118.447822)",19730
2162001172,9/15/2018,Single Family,5412  LINDLEY,ENCINO,CA,91617,5,Federal National Mortgage Association,Aileen Cabalu,626-396-5100,Sentinel Property Preservation,Hollie Poboy,375  S State ST  Clearfield UT 84015,801-902-6764,"5412 LINDLEY
ENCINO, CA 91617
(34.169037, -118.527277)",19339
2329002009,1/11/2018,Multi-Family,6552 N WOODMAN AVE,VAN NUYS,CA,91401,2,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"6552 N WOODMAN AVE
VAN NUYS, CA 91401
(34.189742, -118.431256)",19729
2787029004,1/12/2018,Single Family,17646 W RAYMER ST,LOS ANGELES,CA,91325,12,"Trinity Financial Services, LLC",Don Madden III,855-818-6806,"Trinity Financial Services, LLC",Don Madden III,2618   San Miguel DR 303 Newport Beach CA 92660,855-818-6806,"17646 W RAYMER ST
LOS ANGELES, CA 91325
(34.226617, -118.518955)",18514
5053023050,7/12/2018,Single Family,3118 S LA SALLE AVE,LOS ANGELES,CA,90018,8,Reverse Mortgage Solutions Inc.,Amy Sporn,832-616-5910,South Pacific Field Services LLC,Tamie Mason,31568   Railroad Canyon ROAD 100 Canyon Lake CA 92587,951-696-8100,"3118 S LA SALLE AVE
LOS ANGELES, CA 90018
(34.0258, -118.305336)",23079
7410024001,8/30/2018,Single Family,25603 S PRESIDENT AVE,LOS ANGELES,CA,90710,15,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,M&M Mortgage Co,Deborah Prado,12901  SW 132 AVE  Miami FL 33186,800-336-4890,"25603 S PRESIDENT AVE
LOS ANGELES, CA 90710
(33.791342, -118.30427)",26327
5561009034,1/2/2018,Single Family,9369 W NIGHTINGALE DR,HOLLYWOOD,CA,90069,4,Law Office of Les Zieve,Dawn Talavera,714-848-7920,Law Office of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-580-8567,"9369 W NIGHTINGALE DR
HOLLYWOOD, CA 90069
(34.105447, -118.391295)",24034
4112004014,1/2/2018,Single Family,8347 S CREIGHTON AVE,LOS ANGELES,CA,90045,11,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"8347 S CREIGHTON AVE
LOS ANGELES, CA 90045
(33.96206, -118.412739)",23676
5018036035,5/25/2018,Multi-Family,472 W 47TH PL 1-4,LOS ANGELES,CA,90037,9,Shellpoint Mortgage,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"472 W 47TH PL 1-4
LOS ANGELES, CA 90037
(34.000132, -118.281966)",23668
2545006020,1/5/2018,Single Family,9715 W SOMBRA TER,LOS ANGELES,CA,91040,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"9715 W SOMBRA TER
LOS ANGELES, CA 91040
(34.251187, -118.342145)",3221
4259030014,6/7/2018,Single Family,2256 S WELLESLEY AVE,LOS ANGELES,CA,90064,11,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"2256 S WELLESLEY AVE
LOS ANGELES, CA 90064
(34.029877, -118.453647)",24029
7416023018,8/30/2018,Single Family,931 N NEPTUNE AVE,LOS ANGELES,CA,90744,15,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,M&M Mortgage Co,Deborah Prado,12901  SW 132 AVE  Miami FL 33186,800-336-4890,"931 N NEPTUNE AVE
LOS ANGELES, CA 90744
(33.781971, -118.2689)",3350
2563003004,8/10/2018,Single Family,7730 W MCGROARTY ST,LOS ANGELES,CA,91042,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"7730 W MCGROARTY ST
LOS ANGELES, CA 91042
(34.25164, -118.301134)",3222
2024041014,5/30/2018,Single Family,7030 N SAUSALITO AVE,LOS ANGELES,CA,91307,12,NATIONSTAR MORTGAGE,CODE COMPLIANCE,888-480-2432,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"7030 N SAUSALITO AVE
LOS ANGELES, CA 91307
(34.198676, -118.616313)",4283
2137019036,1/31/2018,Single Family,20760 W VOSE ST,LOS ANGELES,CA,91306,3,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"20760 W VOSE ST
LOS ANGELES, CA 91306
(34.198304, -118.586168)",4282
5061019010,8/27/2018,Multi-Family,2310 1/2 S RIMPAU BLVD,LOS ANGELES,CA,90016,10,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"2310 1/2 S RIMPAU BLVD
LOS ANGELES, CA 90016
(34.035349, -118.345653)",23077
2075034003,3/9/2018,Single Family,5167 N LLANO DR,LOS ANGELES,CA,91364,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"5167 N LLANO DR
LOS ANGELES, CA 91364
(34.162841, -118.612575)",19346
6075024004,1/8/2018,Single Family,544 W 111TH PL,LOS ANGELES,CA,90044,8,RUSHMORE LOAN MGMT SERVICES,ENRIQUE OROZCO,949-341-5601,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"544 W 111TH PL
LOS ANGELES, CA 90044
(33.933878, -118.284236)",23675
5522009015,8/6/2018,Single Family,645 N MANHATTAN PL,LOS ANGELES,CA,90004,4,"Nationstar Mortgage, dba Mr. Cooper",Jaime Burgess,888-456-0714,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"645 N MANHATTAN PL
LOS ANGELES, CA 90004
(34.082922, -118.310224)",22721
6013008009,4/4/2018,Multi-Family,823 W 69TH ST,LOS ANGELES,CA,90044,8,"Trustee Corps, PennyMac Loac Services, LLC",PennyMac Loan Services LLC,256-902-4034,"Safegaurd c/o Trustee Corp, PHH",Code Compliance,17100   Gillette AVE  Irvine CA 92614,800-852-8306,"823 W 69TH ST
LOS ANGELES, CA 90044
(33.977263, -118.288044)",23675
2425017005,1/5/2018,Single Family,3713 N BROADLAWN DR,LOS ANGELES,CA,90068,4,Fay Servicing LLC,Grace Wesson,877-338-3791,REO Industry Directory,Jeff Russell,3452  E Foothill BLVD 800 Pasadena CA 91107,626-583-4750,"3713 N BROADLAWN DR
LOS ANGELES, CA 90068
(34.131025, -118.359)",24033
4106021002,8/28/2018,Single Family,7804 S VICKSBURG AVE,LOS ANGELES,CA,90045,11,"Nationstar Mortgage, dba Mr. Cooper",Jaime Burgess,888-456-0714,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"7804 S VICKSBURG AVE
LOS ANGELES, CA 90045
(33.969355, -118.393752)",23676
4019009001,6/2/2018,Single Family,5910 S EDGEMAR AVE,LOS ANGELES,CA,90043,8,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,Wells Fargo Bank,Tim McCluskey,440  S LaSalle AVE 2000 Chicago IL 60605,800-617-495,"5910 S EDGEMAR AVE
LOS ANGELES, CA 90043
(33.986845, -118.350032)",23674
6054003023,1/24/2018,Single Family,711 W 98TH ST,LOS ANGELES,CA,90044,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"711 W 98TH ST
LOS ANGELES, CA 90044
(33.947199, -118.28739)",23675
2717013048,1/17/2018,Single Family,18639 W CELTIC ST,LOS ANGELES,CA,91326,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"18639 W CELTIC ST
LOS ANGELES, CA 91326
(34.268731, -118.538713)",18905
2181014011,2/6/2018,Single Family,5061 N NESTLE AVE,LOS ANGELES,CA,91356,3,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"5061 N NESTLE AVE
LOS ANGELES, CA 91356
(34.162361, -118.53074)",19339
6119024008,1/3/2018,Single Family,841 W 148TH ST,LOS ANGELES,CA,90247,15,Ditech Financial LLC,Property Department,800-468-1743,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"841 W 148TH ST
LOS ANGELES, CA 90247
(33.898269, -118.29073)",24684
5001021015,1/9/2018,Multi-Family,609 1/2 W 56TH ST,LOS ANGELES,CA,90037,9,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"609 1/2 W 56TH ST
LOS ANGELES, CA 90037
(33.991455, -118.284514)",23668
2229037020,1/5/2018,Single Family,6858 N LASAINE AVE,LOS ANGELES,CA,91406,6,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"6858 N LASAINE AVE
LOS ANGELES, CA 91406
(34.195603, -118.510981)",19734
2304018015,9/5/2018,Single Family,8048 N MORSE AVE,LOS ANGELES,CA,91605,2,Bank of America,VPR Department,800-669-2443,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"8048 N MORSE AVE
LOS ANGELES, CA 91605
(34.217274, -118.416383)",8888
2255010002,5/10/2018,Single Family,17248 W HATTERAS ST,LOS ANGELES,CA,91316,5,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,"17248 W HATTERAS ST
LOS ANGELES, CA 91316
(34.17624, -118.509461)",4286
5202011035,1/15/2018,Multi-Family,2420 E LANCASTER AVE,LOS ANGELES,CA,90033,14,"SETERUS, INC",SETERUS INC,877-272-2149,SO CAL INSPECTORS VPR,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241,760-591-9244,"2420 E LANCASTER AVE
LOS ANGELES, CA 90033
(34.059083, -118.199603)",23450
2149015025,1/9/2018,Single Family,20850 W MARTHA ST,LOS ANGELES,CA,91367,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,"20850 W MARTHA ST
LOS ANGELES, CA 91367
(34.172696, -118.587235)",19347
2755012033,3/9/2018,Single Family,17412 W KINZIE ST,LOS ANGELES,CA,91325,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,M&M Mortgage co,DEBORAH PRADO,12901  SW 132nd AVE  miami FL 33186,800-336-4890,"17412 W KINZIE ST
LOS ANGELES, CA 91325
(34.248574, -118.514518)",18514
6004009006,1/31/2018,Multi-Family,822 1/2 W 60TH ST,LOS ANGELES,CA,90044,9,"Carrington Mortgage Services, LLC",soraya Powell,310-213-4993,"Carrington Real Estate SErvices, LLC",Soraya Powell,3530   Atlantic AVE 100 Long Beach CA 90807,562-517-6869,"822 1/2 W 60TH ST
LOS ANGELES, CA 90044
(33.985528, -118.287918)",23675
5549004116,1/18/2018,Single Family,6760 W HILLPARK DR 1-12,LOS ANGELES,CA,90068,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,"6760 W HILLPARK DR 1-12
LOS ANGELES, CA 90068
(34.118249, -118.339937)",24033
4408036002,1/19/2018,Single Family,602 N KINGMAN AVE,LOS ANGELES,CA,90402,11,JP Morgan Chase NA,Amy Lott,888-310-1506,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,800-852-8306,"602 N KINGMAN AVE
LOS ANGELES, CA 90402
(34.034496, -118.508918)",25711
6023010025,1/23/2018,Multi-Family,727 1/2 E 75TH ST,LOS ANGELES,CA,90001,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,"727 1/2 E 75TH ST
LOS ANGELES, CA 90001
(33.972078, -118.262019)",22350
