APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,,,,,,,
5156025004,11/21/2018,Single Family,420 N LA FAYETTE PARK PL,LOS ANGELES,CA,90026,13,Bank of America,,,,,,,
2612027011,1/3/2018,Single Family,14838 W MISSION GLEN LANE,LOS ANGELES,CA,91342,7,Ditech Financial LLC,,,,,,,
2331016006,12/21/2018,Single Family,13017 W ERWIN ST,LOS ANGELES,CA,91401,2,Shellpoint Mortgage Servicing,,,,,,,
2278005004,1/16/2018,Single Family,15036 W MARBLE DR,LOS ANGELES,CA,91403,4,Shellpoint Mortgage Services,,,,,,,
4228002037,10/23/2018,Single Family,677 E MILDRED AVE,LOS ANGELES,CA,90291,11,CitiMortgage,,,,,,,
6073001028,10/4/2018,Single Family,157 E 109TH ST,LOS ANGELES,CA,90061,8,M&T Bank,,,,,,,
6003026013,5/24/2018,Single Family,1312 W 61ST ST,LOS ANGELES,CA,90044,9,Shellpoint Mortgage,,,,,,,
2666012005,10/12/2018,Single Family,15934 W KALISHER ST,LOS ANGELES,CA,91344,12,US Bank NA as Trustee for LSF9 Master Participation Trust,,,,,,,
2113008014,10/5/2018,Single Family,20651 W VALERIO ST,LOS ANGELES,CA,91306,3,BANK OF AMERICA,,,,,,,
2355014112,11/28/2018,Single Family,4733 N RADFORD AVE,LOS ANGELES,CA,91607,2,Mr. Cooper,,,,,,,
5569036003,11/21/2018,Single Family,1914 N LAUREL CANYON ROAD,,CA,,4,"Society for the Prevention of Cruelty to Animals Los Angeles, aka, SPCALA",,,,,,,
2047008002,1/1/2018,Single Family,23848 W KILLION ST,LOS ANGELES,CA,91367,3,"U.S. Bank, N.A., C/O Select Portfolio Servicing",,,,,,,
2134019006,12/18/2018,Single Family,20243 W MOBILE ST,LOS ANGELES,CA,91306,3,Mr. Cooper,,,,,,,
4360031033,8/8/2018,Single Family,10601 W WILSHIRE BLVD 1-72,,CA,,5,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
6019002005,10/12/2018,Single Family,1340 W 73RD ST,LOS ANGELES,CA,90044,8,Freedom Mortgage,,,,,,,
2722030004,1/23/2018,Single Family,21608 W LOS ALIMOS ST,LOS ANGELES,CA,91311,12,"Fay Servicing, LLC",,,,,,,
2027035009,10/3/2018,Single Family,23768 W POSEY LANE,,CA,,12,Deutsche Bank National Trust c/o Select Portfolio Servicing,,,,,,,
2531025038,1/1/2018,Single Family,11886 N VANPORT AVE,LOS ANGELES,CA,91342,7,"Deutsche Bank, c/o Select Portfolio Servicing",,,,,,,
2688030027,1/3/2018,Single Family,16751 W LONDELIUS ST,LOS ANGELES,CA,91343,12,Cenlar FSB,,,,,,,
2403020029,7/27/2018,Single Family,10070 W OLIVIA TER,LOS ANGELES,CA,91352,2,"U.S. Bank N.A., c/o Select Portfolio Servicing",,,,,,,
6087022005,1/1/2018,Single Family,134 W 119TH ST,LOS ANGELES,CA,90061,15,US Bank NA C/O Select Portfolio Servicing,,,,,,,
5007019028,1/1/2018,Single Family,5408 S WEST BLVD,LOS ANGELES,CA,90043,8,"Deutsche Bank, c/o Select Portfolio Servicing",,,,,,,
2010007006,11/30/2018,Single Family,8754 N FARRALONE AVE,,CA,,12,Rushmore Loan Managment,,,,,,,
2108035025,5/25/2018,Single Family,20722 W STAGG ST,LOS ANGELES,CA,91306,3,RUSHMORE LOAN MANAGEMENT SERVICES,,,,,,,
2685010007,10/3/2018,Single Family,10021 N HAYVENHURST AVE,LOS ANGELES,CA,91343,12,"CALIBER HOME LOANS, INC.",,,,,,,
5022026018,1/1/2018,Single Family,4170 S 3RD AVE,LOS ANGELES,CA,90008,10,Deutsche Bank National Trust C/O Select Portfolio Servicing,,,,,,,
4256023027,1/25/2018,Single Family,2568 S MILITARY AVE,LOS ANGELES,CA,90064,5,Shellpoint Mortgage Services,,,,,,,
5103020007,1/22/2018,Multi-Family,1015 1/2 E 55TH ST,LOS ANGELES,CA,90011,9,JB NUTTER & COMPANY,,,,,,,
5025012001,7/20/2018,Single Family,5140 W RODEO ROAD,LOS ANGELES,CA,90064,10,Carrington Mortgage Services,,,,,,,
5021021007,12/20/2018,Multi-Family,1561 W VERNON AVE,LOS ANGELES,CA,90062,8,Mr. Cooper,,,,,,,
2697003016,1/2/2018,Single Family,17260 W SIMONDS ST,LOS ANGELES,CA,91344,12,Carrington Mortgage Services,,,,,,,
7347001004,10/18/2018,Single Family,1656 W 223RD ST,LOS ANGELES,CA,90501,15,"Trustee Corps, Bayview Loan Servicing",,,,,,,
4330013029,1/1/2018,Single Family,1251 S DANIELS DR,LOS ANGELES,CA,90035,5,Deutsche Bank  C/O Select Portfolio Servicing,,,,,,,
6003009024,10/16/2018,Multi-Family,1341 W 59TH PL,LOS ANGELES,CA,90044,9,BANK OF AMERICA,,,,,,,
6053025010,1/1/2018,Multi-Family,10110 S BROADWAY,LOS ANGELES,CA,90003,8,"Deutsche Bank, c/o Select Portfolio Servicing",,,,,,,
2045020017,11/28/2018,Single Family,5761 N LARRYAN DR,LOS ANGELES,CA,91367,3,Mr. Cooper,,,,,,,
5451020022,12/31/2018,Single Family,3946 N WEST POINT DR,LOS ANGELES,CA,90065,1,"Panet Home Lending, LLC",,,,,,,
2127004004,12/3/2018,Single Family,18720 W GILMORE ST,LOS ANGELES,CA,91335,3,Nationwide Bank Heloc,,,,,,,
4008018013,4/16/2018,Single Family,6710 S ARLINGTON AVE,LOS ANGELES,CA,90043,8,US BANK National Association,,,,,,,
2375005003,1/17/2018,Single Family,4320 N GOODLAND AVE,LOS ANGELES,CA,91604,2,CitiMortgage,,,,,,,
6088027022,11/15/2018,Multi-Family,11916 S DENVER AVE,LOS ANGELES,CA,90044,15,Wells Fargo Bank N.A.,,,,,,,
2748025040,1/4/2018,Single Family,20101 W HALSTED ST,LOS ANGELES,CA,91311,12,"Ocwen Loan Servicing, LLC",,,,,,,
5070003002,10/23/2018,Single Family,1309 S MANSFIELD AVE,LOS ANGELES,CA,90019,10,U.S. Bank NA as Trustee for LSF9 Master Participation Trust,,,,,,,
5305005015,11/7/2018,Single Family,3523 N MONTEREY ROAD,LOS ANGELES,CA,90032,14,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
2727023011,11/29/2018,Single Family,9603 N HANNA AVE,LOS ANGELES,CA,91311,12,Mr. Cooper,,,,,,,
2277004003,1/1/2018,Single Family,15214 W DEL GADO DR,LOS ANGELES,CA,91403,4,"HSBC Bank USA, N.A. C/O Select Portfolio Servicing",,,,,,,
2741006008,1/1/2018,Single Family,10111 N CASABA AVE,LOS ANGELES,CA,91311,12,"US BANK NA, c/o Select Portfolio Servicing",,,,,,,
5108012011,1/11/2018,Single Family,693 E 51ST ST,LOS ANGELES,CA,90011,9,"SETERUS, INC",,,,,,,
2039009004,12/14/2018,Single Family,23049 W CALVERT ST,LOS ANGELES,CA,91367,3,Mr. Cooper,,,,,,,
6070007015,10/17/2018,Single Family,1410 E 110TH ST,LOS ANGELES,CA,90059,15,JP Morgan Chase NA,,,,,,,
5175010018,1/2/2018,Multi-Family,335 N SOTO ST,LOS ANGELES,CA,90033,14,US Bank National Association,,,,,,,
2104005056,10/2/2018,Single Family,7909 N WILBUR AVE,LOS ANGELES,CA,91335,3,"SETERUS, INC",,,,,,,
2213001010,2/28/2018,Single Family,14033 W BURTON ST,LOS ANGELES,CA,91402,6,Nationstar Mortgage LLC,,,,,,,
2238022034,11/19/2018,Single Family,14055 W GILMORE ST,VAN NUYS,CA,91401,2,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
2234001001,11/5/2018,Multi-Family,6803 N FIRMAMENT AVE,VAN NUYS,CA,91406,6,"PS Funding, Inc.",,,,,,,
2114003210,10/23/2018,Single Family,20213 W KESWICK ST,LOS ANGELES,CA,91306,3,U.S. Bank NA as Trustee for LSF9 Master Participation Trust,,,,,,,
5003020004,1/4/2018,Multi-Family,1723 W 55TH ST,LOS ANGELES,CA,90062,8,Bank of America,,,,,,,
6050029011,1/1/2018,Single Family,907 E 101ST ST,LOS ANGELES,CA,90002,8,"Wilmington Trust, NA, c/o Select Portfolio Servicing",,,,,,,
2529011012,11/27/2018,Single Family,11355 N CAMALOA AVE,LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.,,,,,,,
2035003055,1/8/2018,Single Family,23515 W OXNARD ST,LOS ANGELES,CA,91367,3,Nationstar Mortgage LLC,,,,,,,
2375005003,11/28/2018,Single Family,4320 N GOODLAND AVE,LOS ANGELES,CA,91604,2,Mr. Cooper,,,,,,,
2040017005,10/17/2018,Single Family,22522 W BERDON ST,LOS ANGELES,CA,91367,3,Shellpoint Mortgage Servicing,,,,,,,
2259007017,1/2/2018,Single Family,16651 W LA MAIDA ST,LOS ANGELES,CA,91436,5,US Bank National Association,,,,,,,
2747018090,10/18/2018,Single Family,21848 W VINTAGE ST,LOS ANGELES,CA,91311,12,Specialized Loan Servicing LLC,,,,,,,
5577010170,3/15/2018,Single Family,2700  CAHUENGA BLVD E,LOS ANGELES,CA,90068,4,"Fay Servicing, LLC",,,,,,,
7448010032,10/23/2018,Non-Residential,00518  N GRAND AVE,LOS ANGELES,CA,90731,15,Loancare,,,,,,,
4238022005,5/19/2018,Multi-Family,2002 S PACIFIC AVE,VENICE,CA,90291,11,Shellpoint Mortgage,,,,,,,
2414001011,11/29/2018,Single Family,6301 N CRANER AVE,LOS ANGELES,CA,91606,2,Mr. Cooper,,,,,,,
2696015016,1/17/2018,Single Family,17031 W HORACE ST,LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",,,,,,,
5215007001,11/2/2018,Single Family,4617 E YELLOWSTONE ST,LOS ANGELES,CA,90032,14,Wells Fargo Bank N.A.,,,,,,,
2254006002,10/22/2018,Single Family,17639 W BROMLEY ST,LOS ANGELES,CA,91316,5,GARO TCHAKIAN,,,,,,,
2619012002,10/25/2018,Single Family,13680 W WEIDNER ST,LOS ANGELES,CA,91331,7,"BAYVIEW LOAN SERVICING, LLC",,,,,,,
6061013028,1/1/2018,Multi-Family,10407 1/2 S HOOVER ST,LOS ANGELES,CA,90044,8,"U.S. Bank N.A., c/o Select Portfolio Servicing",,,,,,,
5473015024,1/2/2018,Single Family,3919 W AVENUE 42,LOS ANGELES,CA,90065,14,US Bank National Association,,,,,,,
5083010003,11/14/2018,Multi-Family,1153 S MULLEN AVE,LOS ANGELES,CA,90019,10,"Wells Fargo Bank, N.A. C/O Select Portfolio Servicing",,,,,,,
6040026004,5/30/2018,Multi-Family,209 1/4 W 89TH ST,LOS ANGELES,CA,90003,8,"Deutsche Bank, c/o Select Portfolio Servicing",,,,,,,
2731004008,10/3/2018,Single Family,18315 W GERMAIN ST,LOS ANGELES,CA,91326,12,Mr. Cooper,,,,,,,
6040003005,1/2/2018,Multi-Family,8419 S BROADWAY,LOS ANGELES,CA,90003,9,US Bank National Association,,,,,,,
2747007114,11/28/2018,Single Family,21301 W LASSEN ST,LOS ANGELES,CA,91311,12,CitiMortgage,,,,,,,
2532006004,1/1/2018,Single Family,12555 W VAN NUYS BLVD,LOS ANGELES,CA,91331,7,"U.S. Bank N.A., c/o Select Portfolio Servicing",,,,,,,
5175033012,10/29/2018,Multi-Family,540 3/4 N SAN BENITO ST,LOS ANGELES,CA,90033,14,U.S. Bank NA as Trustee for LSF9 Master Participation Trust,,,,,,,
5547033028,1/1/2018,Multi-Family,6742 W DE LONGPRE AVE,HOLLYWOOD,CA,90028,4,"US BANK NA, c/o Select Portfolio Servicing",,,,,,,
5057017023,1/1/2018,Single Family,2944 S FARMDALE AVE,LOS ANGELES,CA,90016,10,US Bank c/o Select Portfolio Servicing,,,,,,,
5445027026,1/2/2018,Single Family,2265 N MEADOWVALE AVE,LOS ANGELES,CA,90031,13,Wells Fargo Bank N.A.,,,,,,,
2701007090,1/9/2018,Single Family,19524 W TURTLE RIDGE LANE,LOS ANGELES,CA,91326,12,Nationstar Mortgage LLC,,,,,,,
5073027014,6/11/2018,Single Family,2256 W 20TH ST,LOS ANGELES,CA,90018,10,Shellpoint Mortgage Servicing,,,,,,,
7454007011,12/20/2018,Multi-Family,829 W 8TH ST,SAN PEDRO,CA,90731,15,Mr. Cooper,,,,,,,
5058018022,11/9/2018,Multi-Family,2237 S HARVARD BLVD,LOS ANGELES,CA,90018,8,Finance Holding Company,,,,,,,
4356011019,1/3/2018,Single Family,1355 N BEVERLY ESTATE DR,LOS ANGELES,CA,90210,5,"Mortgage Vintage, Inc.",,,,,,,
2215015053,11/15/2018,Single Family,14019 W COHASSET ST,LOS ANGELES,CA,91405,2,Wells Fargo Bank N.A.,,,,,,,
2261015042,1/4/2018,Single Family,5153 N DENSMORE AVE,LOS ANGELES,CA,91436,5,"Ocwen Loan Servicing, LLC",,,,,,,
2376001005,5/25/2018,Single Family,4221 N VANETTA DR,LOS ANGELES,CA,91604,2,"Wells Fargo Bank, NA, c/o Select Portfolio Servicing",,,,,,,
2012023004,12/17/2018,Single Family,22324 W ROSCOE BLVD,LOS ANGELES,CA,91304,3,EVERHOME MORTGAGE,,,,,,,
2421009029,1/1/2018,Single Family,10856  MORRISON,LOS ANGELES,CA,91601,2,"Wilmington Trust, NA, c/o Select Portfolio Servicing",,,,,,,
2530033019,11/9/2018,Single Family,11465 N HELA AVE,LOS ANGELES,CA,91342,7,"Ocwen Loan Servicing, LLC",,,,,,,
6040003005,8/22/2018,Multi-Family,8419 S BROADWAY,LOS ANGELES,CA,90003,9,US Bank National Assn,,,,,,,
2715008028,9/6/2018,Single Family,18318 W LOS ALIMOS ST,LOS ANGELES,CA,91326,12,PHH Mortgage,,,,,,,
2615028010,1/1/2018,Single Family,10864 N SHARP AVE,LOS ANGELES,CA,91345,7,"U.S. Bank, N.A., C/O Select Portfolio Servicing",,,,,,,
2293011007,12/26/2018,Single Family,3454 N CARIBETH DR,LOS ANGELES,CA,91436,5,Platinum Loan Servicing,,,,,,,
2423011044,1/1/2018,Single Family,11157 W LANDALE ST,LOS ANGELES,CA,91602,4,"Deutsche Bank, c/o Select Portfolio Servicing",,,,,,,
2533015010,10/12/2018,Single Family,11259 N DE HAVEN AVE,LOS ANGELES,CA,91331,7,Celink,,,,,,,
4118014172,1/1/2018,Single Family,8324 W MANITOBA ST,LOS ANGELES,CA,90293,11,Bank of New York Mellon C/O Select Portfolio Servicing,,,,,,,
5082013007,1/23/2018,Multi-Family,4434 1/2 W VICTORIA PARK PL,LOS ANGELES,CA,90019,10,Shellpoint Mortgage Servicing,,,,,,,
4262015045,10/29/2018,Single Family,1741 S GRANVILLE AVE 1-24,LOS ANGELES,CA,90025,11,"U.S. Bank N.A., c/o Select Portfolio Servicing",,,,,,,
5021004007,1/1/2018,Single Family,4031 S DALTON AVE,LOS ANGELES,CA,90062,8,"U.S. Bank N.A., c/o Select Portfolio Servicing",,,,,,,
6020025019,1/9/2018,Multi-Family,525 W 74TH ST,LOS ANGELES,CA,90044,8,Bank of America,,,,,,,
4220001032,11/14/2018,Single Family,11880 W LUCILE ST,LOS ANGELES,CA,90230,11,Champion Mortgage,,,,,,,
2608028004,12/18/2018,Single Family,12652 N NEON WAY,LOS ANGELES,CA,91344,12,"Cenlar FSB,",,,,,,,
2646016020,12/20/2018,Single Family,13505 W TERRA BELLA ST,LOS ANGELES,CA,91331,7,Fay Servicing LLC - Eric Moore,,,,,,,
2682008016,2/1/2018,Single Family,16843 W INDEX ST,LOS ANGELES,CA,91344,12,First American Trustee Servicing Solutions - Nation Direct,,,,,,,
2580019067,12/19/2018,Single Family,13151 N MIRA MAR DR,LOS ANGELES,CA,91342,7,Mr. Cooper,,,,,,,
4325005014,1/11/2018,Single Family,10809 W WELLWORTH AVE,LOS ANGELES,CA,90024,5,CALIBER HOME LOANS,,,,,,,
2679024031,10/22/2018,Single Family,10350 N SOPHIA AVE,LOS ANGELES,CA,91344,12,"Towd Point Mortgage Trust, c/o Select Portfolio Servicing",,,,,,,
6073017025,10/29/2018,Single Family,143 E 111TH PL,LOS ANGELES,CA,90061,8,Reverse Mortgage Solutions,,,,,,,
2107011096,1/1/2018,Single Family,7871 N LARAMIE AVE,LOS ANGELES,CA,91306,3,"Deutsche Bank, c/o Select Portfolio Servicing",,,,,,,
5034013029,11/30/2018,Single Family,3807 S ROXTON AVE,LOS ANGELES,CA,90008,10,West Coast Servicing Inc.,,,,,,,
6014027004,11/26/2018,Single Family,1146 W 69TH ST,LOS ANGELES,CA,90044,8,Reverse Morgage Solutions,,,,,,,
2280021025,10/12/2018,Single Family,16137 W MEADOWCREST RD,LOS ANGELES,CA,91403,5,BANK OF AMERICA,,,,,,,
2629003115,1/15/2018,Single Family,12712 W EAGLE ROCK WAY,LOS ANGELES,CA,91331,6,Dovenmuehle Mortgage Inc. C/o BDF Law,,,,,,,
2502024087,11/6/2018,Single Family,13901 W OLIVE VIEW LANE,LOS ANGELES,CA,91342,7,US-BANK National Association,,,,,,,
2156027100,1/1/2018,Single Family,18555 W COLLINS ST,TARZANA,CA,91356,3,"U.S. Bank N.A., c/o Select Portfolio Servicing",,,,,,,
6057017018,8/3/2018,Single Family,1947 W 96TH ST,LOS ANGELES,CA,90047,8,MOAD LLC,,,,,,,
6042002024,1/2/2018,Multi-Family,737 E 87TH ST,LOS ANGELES,CA,90002,9,US Bank National Association,,,,,,,
2260010015,1/1/2018,Single Family,4910 N LIBBIT AVE,LOS ANGELES,CA,91436,5,Bank of New York Mellon c/o Select Portfolio Servicing,,,,,,,
5689009007,5/24/2018,Single Family,1613 W FAIR PARK AVE,LOS ANGELES,CA,90041,14,Shellpoint Mortgage,,,,,,,
2146037083,1/11/2018,Single Family,5500 N OWENSMOUTH AVE,WOODLAND HILLS,CA,91367,3,CALIBER HOME LOANS,,,,,,,
4384012016,1/10/2018,Single Family,9653 W OAK PASS RD,LOS ANGELES,CA,90210,5,"Ocwen Loan Servicing, LLC",,,,,,,
5128010024,10/24/2018,Multi-Family,2321  HILLCREST DR,LOS ANGELES,CA,90016,9,Matthew William Hebard Living Trust and Keiri Imanishi,,,,,,,
2122005013,1/1/2018,Single Family,6943 N JAMIESON AVE,LOS ANGELES,CA,91335,3,US Bank c/o Select Portfolio Servicing,,,,,,,
2118027020,5/24/2018,Single Family,7252 N CAPPS AVE,LOS ANGELES,CA,91335,3,Shellpoint Mortgage,,,,,,,
4019006017,11/15/2018,Single Family,4202 W 58TH PL,LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.,,,,,,,
4255018001,10/18/2018,Single Family,2757 S OVERLAND AVE,LOS ANGELES,CA,90064,5,CitiMortgage,,,,,,,
2508023025,10/19/2018,Single Family,14322 W SAYRE ST,LOS ANGELES,CA,91342,7,JP Morgan Chase NA,,,,,,,
5042015032,7/6/2018,Single Family,3775 S RUTHELEN ST,LOS ANGELES,CA,90018,8,Deutsche Bank National Trust c/o Select Portfolio Servicing,,,,,,,
4360029187,1/1/2018,Single Family,10445 W WILSHIRE BLVD 1-109,,CA,,5,Deutsche Bank  C/O Select Portfolio Servicing,,,,,,,
4005024023,11/12/2018,Single Family,5931 S ARLINGTON AVE,LOS ANGELES,CA,90043,8,Green Tree Servicing,,,,,,,
6011009033,10/19/2018,Multi-Family,403 1/2 E 71ST ST,LOS ANGELES,CA,90003,9,PennyMac Loan Services,,,,,,,
2162009150,1/1/2018,Single Family,5400 N NEWCASTLE AVE,ENCINO,CA,91316,5,Wells Fargo Bank NA c/o Select Portfolio Servicing,,,,,,,
5035033031,1/1/2018,Single Family,1751 W 38TH ST,LOS ANGELES,CA,90062,8,US Bank NA C/O Select Portfolio Servicing,,,,,,,
6088023017,1/25/2018,Single Family,11846 S ORCHARD AVE,LOS ANGELES,CA,90044,15,"Fay Servicing, LLC",,,,,,,
4009010013,11/27/2018,Single Family,2529 W 75TH ST,LOS ANGELES,CA,90043,8,JP Morgan Chase NA,,,,,,,
2156010009,11/7/2018,Single Family,5700 N VANALDEN AVE,LOS ANGELES,CA,91356,3,"Citibank NA, c/o Select Portfolio Servicing",,,,,,,
5023014028,12/24/2018,Single Family,4250 S 9TH AVE,LOS ANGELES,CA,90008,10,"Danco, Inc.",,,,,,,
5063001017,11/14/2018,Single Family,5219 W 20TH ST,LOS ANGELES,CA,90016,10,CitiMortgage,,,,,,,
5054002002,11/29/2018,Single Family,1615 W 24TH ST,LOS ANGELES,CA,90007,8,Mr. Cooper,,,,,,,
2132007013,1/1/2018,Single Family,6707 N SHIRLEY AVE,LOS ANGELES,CA,91335,3,"Deutsche Bank, c/o Select Portfolio Servicing",,,,,,,
2010006006,3/9/2018,Single Family,22101 W GRESHAM ST,,CA,,12,Wells Fargo Bank N.A.,,,,,,,
2601067004,1/5/2018,Single Family,17806 W MOUNTAIN RANCH ROAD,LOS ANGELES,CA,91344,12,Nationstar Mortgage LLC,,,,,,,
2126020013,11/30/2018,Single Family,6928 N AMIGO AVE,LOS ANGELES,CA,91335,3,JP Morgan Chase NA,,,,,,,
2646016020,2/23/2018,Single Family,13505 W TERRA BELLA ST,LOS ANGELES,CA,91331,7,Wells Fargo Bank N.A.,,,,,,,
2102014007,10/31/2018,Single Family,18200 W STRATHERN ST,LOS ANGELES,CA,91335,12,Champion Mortgage,,,,,,,
4422006023,11/28/2018,Single Family,1367 N CHAUTAUQUA BLVD,LOS ANGELES,CA,90272,11,Mr. Cooper,,,,,,,
5535007006,1/15/2018,Single Family,5337 W LEMON GROVE AVE,LOS ANGELES,CA,90038,13,RoundPoint Mortgage Servicing Corporation,,,,,,,
5446020026,10/25/2018,Multi-Family,3440 1/2 N FIGUEROA ST,LOS ANGELES,CA,90065,1,"Ocwen Loan Servicing, LLC",,,,,,,
4239007032,8/13/2018,Single Family,760 E INDIANA AVE,LOS ANGELES,CA,90291,11,Bank of America,,,,,,,
2707034011,11/6/2018,Single Family,20557 W HIAWATHA ST,LOS ANGELES,CA,91311,12,Joseph Sulzinger,,,,,,,
2504008002,1/1/2018,Single Family,13829 N GLADSTONE AVE,LOS ANGELES,CA,91342,7,US Bank NA C/O Select Portfolio Servicing,,,,,,,
5475022013,12/12/2018,Single Family,4637 E CLELAND AVE,LOS ANGELES,CA,90065,1,Mr. Cooper,,,,,,,
5534011006,1/11/2018,Multi-Family,1229 N TAMARIND AVE,HOLLYWOOD,CA,90038,13,"Ocwen Loan Servicing, LLC",,,,,,,
6015002008,1/8/2018,Multi-Family,1530 1/2 W 64TH ST,LOS ANGELES,CA,90047,8,Shellpoint Mortgage Servicing,,,,,,,
5110018024,10/2/2018,Single Family,136 W 48TH ST,LOS ANGELES,CA,90037,9,"Ocwen Loan Servicing, LLC",,,,,,,
5052006021,10/22/2018,Single Family,2360 W 31ST ST,LOS ANGELES,CA,90018,10,Federal National Mortgage Association,,,,,,,
2556016039,1/2/2018,Single Family,10631 N LEOLANG AVE,LOS ANGELES,CA,91040,7,Wells Fargo Bank N.A.,,,,,,,
2221015004,1/1/2018,Single Family,15045 W WYANDOTTE ST,VAN NUYS,CA,91405,6,Deutsche Bank National Trust C/O Select Portfolio Servicing,,,,,,,
2105020026,10/9/2018,Single Family,8239 N CHAMBERLAIN LANE,LOS ANGELES,CA,91335,3,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
5117006003,1/1/2018,Multi-Family,1628 E 32ND ST,LOS ANGELES,CA,90011,9,Deutsche Bank C/O Select Portfolio Servicing,,,,,,,
5061014016,10/2/2018,Single Family,1948 S CLAUDINA AVE,LOS ANGELES,CA,90016,10,Selene Finance - Jefferson Office,,,,,,,
2116006071,1/1/2018,Single Family,7465 N SHIRLEY AVE,LOS ANGELES,CA,91335,3,"U.S. Bank, N.A., C/O Select Portfolio Servicing",,,,,,,
5451023017,11/21/2018,Vacant Residential,469 W DEL NORTE ST,LOS ANGELES,CA,90065,1,None,,,,,,,
5044024035,10/24/2018,Single Family,3667 S 6TH AVE,LOS ANGELES,CA,90018,10,Mark Schulman,,,,,,,
6012013037,10/4/2018,Single Family,216 W 71ST ST,LOS ANGELES,CA,90003,9,"CALIBER HOME LOANS, INC.",,,,,,,
2822020021,1/1/2018,Single Family,11767 N SEMINOLE CIR,LOS ANGELES,CA,91326,12,US Bank c/o Select Portfolio Servicing,,,,,,,
2274018002,11/29/2018,Single Family,14242 W MILLBROOK DR,,CA,,4,Mr. Cooper,,,,,,,
4259013074,12/24/2018,Single Family,1733 S ARMACOST AVE 1-4,LOS ANGELES,CA,90025,11,CHAMPION MORTGAGE COMPANY,,,,,,,
6004006010,12/11/2018,Single Family,911 W 59TH DR,LOS ANGELES,CA,90044,9,JP Morgan Chase NA,,,,,,,
2146027064,1/2/2018,Single Family,6222 1/2 NITA AVE,LOS ANGELES,CA,91367,3,US Bank National Association,,,,,,,
2105015004,10/29/2018,Single Family,8037 N TUNNEY AVE,LOS ANGELES,CA,91335,3,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
5144005054,10/26/2018,Single Family,630 W 6TH ST,LOS ANGELES,CA,90017,14,US BANK NA co SELECT PORTFOLIO SERVICING,,,,,,,
2237012012,11/7/2018,Single Family,14302 W KITTRIDGE ST,VAN NUYS,CA,91405,2,Bank of America,,,,,,,
7413008027,2/7/2018,Single Family,1121 W 252ND ST,LOS ANGELES,CA,90710,15,Nationstar Mortgage LLC,,,,,,,
2603011033,12/19/2018,Single Family,15837 W FOOTHILL BLVD,LOS ANGELES,CA,91342,7,Fay Servicing,,,,,,,
2206037130,10/29/2018,Single Family,15845 W WYANDOTTE ST,VAN NUYS,CA,91406,6,"Ocwen Loan Servicing, LLC",,,,,,,
2769013003,1/16/2018,Single Family,18215 W RAYEN ST,LOS ANGELES,CA,91325,12,Shellpoint Mortgage Services,,,,,,,
6023005026,6/13/2018,Single Family,7316 S WADSWORTH AVE,LOS ANGELES,CA,90001,9,"US BANK NA, c/o Select Portfolio Servicing",,,,,,,
4494006021,1/1/2018,Single Family,960 N TIGERTAIL RD,LOS ANGELES,CA,90049,11,"DLJ Mortgage Capital, Inc., c/o Select Portfolio Servicing",,,,,,,
2330012009,12/19/2018,Single Family,13637 W SYLVAN ST,LOS ANGELES,CA,91401,2,Cenlar FSB,,,,,,,
2504022097,1/10/2018,Single Family,14039 W ASTORIA ST,LOS ANGELES,CA,91342,7,Bank of America,,,,,,,
2425021023,12/20/2018,Single Family,3429 N OAK GLEN DR,LOS ANGELES,CA,90068,4,Mr. Cooper,,,,,,,
5216020008,8/21/2018,Single Family,5167 E ITHACA AVE,LOS ANGELES,CA,90032,14,U.S. Bank N.A. C/O Select Portfolio Servicing,,,,,,,
4388004024,1/1/2018,Single Family,2308 N COLDWATER CANYON DR,LOS ANGELES,CA,90210,4,"U.S. Bank N.A., c/o Select Portfolio Servicing",,,,,,,
5229029023,1/1/2018,Single Family,1027 N DUNDAS ST,LOS ANGELES,CA,90063,14,"Wells Fargo Bank, NA, c/o Select Portfolio Servicing",,,,,,,
2355019028,1/1/2018,Single Family,11825 W KLING ST,LOS ANGELES,CA,91607,2,"U.S. Bank N.A., c/o Select Portfolio Servicing",,,,,,,
4382008006,11/5/2018,Single Family,2534 N BENEDICT CANYON DR,LOS ANGELES,CA,90210,5,"Maxvi 1, LLC, C/O Allrise Financial Goup",,,,,,,
2287008019,1/1/2018,Single Family,3615 N HAYVENHURST AVE,LOS ANGELES,CA,91436,5,"US BANK NA, c/o Select Portfolio Servicing",,,,,,,
2723006012,10/29/2018,Single Family,22030 W TULSA ST,LOS ANGELES,CA,91311,12,Selene Finance - Jefferson Office,,,,,,,
4325004128,1/8/2018,Single Family,10750 W WILSHIRE BLVD 1-85,,CA,,5,"Ocwen Loan Servicing, LLC",,,,,,,
6015006007,6/20/2018,Single Family,1634 W 65TH ST,LOS ANGELES,CA,90047,8,"U.S. Bank, N.A., C/O Select Portfolio Servicing",,,,,,,
